loc_pi,bedrooms,bathrooms,size_density_idx,furnishing,dist_to_airport,luxury_score,class_luxury_premium,loc_price_volatility,loc_std_dev,condition,is_elite_tier,log_price
10.254045227640688,4,4,8.0,0,3.2403967011760213,1,-10.138757264127392,0.8156771007106975,1.1789977207552111,1.0,0,10.596634733096073
7.696212639346407,2,3,2.0,0,19.018731884398417,3,15.80201410398484,0.8472978603872034,0.7574824110454297,,0,8.160518247477505
9.546812608597396,3,4,6.0,0,3.4661836133356143,2,-8.85366542803745,1.3121863889661682,0.9491452707032463,0.0,0,9.104979856318357
7.090076835776092,2,2,2.0,0,29.747869189781944,0,0.0,0.7576857016975165,0.7191172337510509,,0,7.3777589082278725
7.696212639346407,2,2,2.0,0,19.018731884398417,3,15.80201410398484,0.8472978603872034,0.7574824110454297,,0,7.600902459542082
8.411832675758411,4,4,8.0,2,8.948028942841987,8,48.03820540590148,1.163150809805681,0.8451507854755413,,1,9.680344001221918
8.006367567650246,4,4,8.0,0,11.716130035161145,4,14.626440774180603,1.1769391936907976,1.0060137138424647,0.0,0,8.699514748210191
7.3777589082278725,1,1,2.0,1,30.155543906354374,1,0.0,0.6931858126233195,0.8234427955216024,0.0,0,6.214608098422191
8.160518247477505,3,4,6.0,0,16.762470053297246,0,-8.006367567650246,1.0296194171811583,0.7853375082681692,,0,9.328123407632566
7.696212639346407,1,1,,0,19.018731884398417,0,-7.90100705199242,0.8472978603872034,0.7574824110454297,,0,7.313220387090301
7.090076835776092,1,1,1.0,0,29.747869189781944,0,0.0,0.7576857016975165,0.7191172337510509,,0,6.856461984594587
8.294049640102028,2,2,2.0,0,7.214692203502283,2,7.90100705199242,1.8135699178391942,1.1794491941687588,,0,8.517193191416238
8.294049640102028,2,2,4.0,1,18.251946167302695,3,17.034386382832476,1.163150809805681,0.9710726826573478,0.0,0,7.600902459542082
10.232765420431292,6,8,6.0,2,2.2206697085304343,7,40.55502905650957,1.1355839794990192,0.8679067734982703,0.0,1,10.308952660644293
8.517193191416238,3,3,3.0,2,4.605369885580322,7,39.5050352599621,1.296682202430203,0.9888608204431286,,1,10.390471201816547
10.735308535759934,1,1,1.0,2,3.4300796899389963,6,30.416271792382176,0.6014477628175428,0.5067603052978433,0.0,1,9.975808214115753
9.546812608597396,3,3,6.0,1,3.4661836133356143,2,-8.85366542803745,1.3121863889661682,0.9491452707032463,0.0,0,9.887358170606245
7.696212639346407,3,3,3.0,1,19.018731884398417,2,7.90100705199242,0.8472978603872034,0.7574824110454297,,0,8.160518247477505
7.600902459542082,2,1,2.0,0,18.410909661771427,0,0.0,0.6931471805599445,0.8404521628785456,0.0,0,7.937374696163295
8.006367567650246,2,1,2.0,0,11.716130035161145,0,-14.626440774180603,1.1769391936907976,1.0060137138424647,0.0,0,7.549609165154532
8.987196820661973,2,3,2.0,0,8.201748750528372,0,-35.4146617121498,1.4919694614669012,1.001269599152879,,0,7.495541943884256
9.546812608597396,3,3,3.0,0,3.4661836133356143,0,-26.56099628411235,1.3121863889661682,0.9491452707032463,0.0,0,9.472704636443673
8.85366542803745,1,1,1.0,2,5.6705191984462004,8,51.103159148497426,1.2683908262507373,0.9113436157205355,0.0,1,8.85366542803745
8.242756345714477,2,1,2.0,0,7.612559690079143,0,-8.85366542803745,1.863218433210199,1.1012278022597888,0.0,0,7.824046010856292
10.232765420431292,4,5,8.0,1,2.2206697085304343,5,20.277514528254784,1.1355839794990192,0.8679067734982703,0.0,0,10.797532675462964
8.006367567650246,2,2,2.0,0,9.006657315819377,4,24.01910270295074,0.7996937882903001,0.7473039579811681,0.0,0,8.612503371220562
7.090076835776092,2,2,2.0,0,29.747869189781944,0,0.0,0.7576857016975165,0.7191172337510509,,0,7.549609165154532
10.232765420431292,3,3,6.0,0,2.2206697085304343,0,-30.416271792382176,1.1355839794990192,0.8679067734982703,,0,11.002099841204238
9.047821442478408,3,4,6.0,0,6.134158163561489,0,-17.7073308560749,1.5040773967762746,0.9529731993428504,,0,9.878169744551839
7.313220387090301,2,2,4.0,2,23.728019949913776,5,36.566101935451506,1.1414810990480708,0.905021547340747,,0,7.90100705199242
